utterance_id,room_x,room_y,room_z,micL_x,micL_y,mic3_x,mic3_y,mic4_x,mic4_y,micR_x,micR_y,mic5_x,mic5_y,mic6_x,mic6_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
20gc010k_1.0331_01oo0318_-1.0331.wav,8.328025388278736,7.937990205226399,3.528000652927977,4.0725537681371184,3.852145356709648,4.003114927432879,3.8238037371078777,3.943850944521232,3.8697687273662047,3.9540258023138235,3.944075337226302,4.023464643018063,3.972416956828072,4.082728625929709,3.926451966569745,1.465673285747939,2.3242933536675676,4.3006519701734005,3.377170870375,7.456804549622934,5.5245796122254145,3.4579148393635486,0.4460151539688378
01oo0318_2.2401_01rc020s_-2.2401.wav,8.239823287869983,7.6438513304050115,3.4619157601819834,3.9513661080602582,3.760341247900005,4.006671102123015,3.811000478369076,4.078195779676779,3.7884345637891177,4.094415463167787,3.715209418740088,4.039110469105031,3.664550188271016,3.967585791551267,3.6871161028509754,0.9642478524622796,5.190414627729993,3.8546740686114207,1.4077878958107388,0.12146549389178217,5.603150395054114,3.073161138143083,0.928647192417932
20ma010a_2.2252_404a0113_-2.2252.wav,7.8628379007823614,8.682904629948673,3.959625719096376,4.163003541937909,4.425349920022446,4.196928369720865,4.358461161176908,4.155963419224495,4.295637019075087,4.081073640945169,4.299701635818804,4.047148813162213,4.366590394664343,4.088113763658583,4.429414536766164,1.4523427750139055,3.7677997700840047,0.6266980903269092,0.9759090792966006,3.902195912600448,7.830637957980244,1.0415256353381748,0.5217098002115219
20cc0102_0.31443_01dc020b_-0.31443.wav,6.423745763258003,6.559970667278777,3.3458092862198985,3.219533479919744,3.0349824966750654,3.1494452059034077,3.061677699341667,3.13751979256369,3.13572352648052,3.1956826532403086,3.183074150952771,3.265770927256645,3.1563789482861697,3.2776963405963637,3.082333121147317,1.457079137465748,4.19656125674827,2.197656026226448,2.9510847285273276,4.351297990539712,1.1844962825559195,0.957488285701137,0.8386291254004362
02ac020d_0.7149_01wo030s_-0.7149.wav,9.830701517277284,8.360772254456965,3.513683166810671,4.695079356925442,4.1317813767580684,4.764722236193517,4.159617852239933,4.8236507707466725,4.113223587342018,4.812936426031751,4.038992846962241,4.743293546763676,4.011156371480377,4.684365012210522,4.0575506363782905,1.6029156702541378,5.330602314705977,1.9605173947961327,2.876840451996208,7.661005831700306,8.071270652035926,3.3113741127933976,0.6996786776021289
028a010i_1.9025_208a010p_-1.9025.wav,8.690353336082492,5.273273339611918,3.5767884768377365,4.130583798346754,2.4920689464130685,4.158773347725319,2.561569660839853,4.2330575066893665,2.5719071521701715,4.279152116274847,2.512743929073705,4.2509625668962805,2.44324321464692,4.176678407932234,2.4329057233166016,1.251190051250281,1.053367676781483,0.9961114389485638,0.07758157405560662,5.245286360291268,4.113056817013927,1.3828360167195264,0.5192254160113514
01so030j_1.0471_40jo031f_-1.0471.wav,7.241336650647723,8.706076324759582,3.10342340029226,3.52768167096534,4.47982540494071,3.5586294796489826,4.411508253816848,3.5149389956033583,4.350548089743421,3.440300702874092,4.357905076793857,3.4093528941904485,4.42622222791772,3.453043378236073,4.487182391991146,1.1509330580360158,6.5804779721603115,2.220293507049388,3.031617131967687,1.5298566485019107,5.791434282452499,2.7450851724656014,0.3602636824818132
016o031f_1.4357_20ha010p_-1.4357.wav,7.096389853974049,8.225826260769898,3.9879844895582366,3.5801120277219396,4.1399914247340845,3.643900084670576,4.179438652655924,3.709956414634081,4.143920188841276,3.7122246876489515,4.068954497104791,3.6484366307003167,4.029507269182951,3.5823803007368107,4.065025732997598,1.300293835068418,0.12215200636807365,1.9808052047381304,2.3942020203245407,5.56418068940456,6.745630678033748,0.77601887350278,0.9903494024633696
40ao030w_2.4697_20vc010a_-2.4697.wav,8.292957641895645,9.809142636022234,3.339402474057936,4.193525158905774,4.787708161386213,4.225719123508567,4.719969334682807,4.18315256106226,4.658219130136548,4.108392034013161,4.664207752293697,4.07619806941037,4.731946578997103,4.118764631856676,4.793696783543362,1.0345824958294465,2.577124732184388,9.149055183967892,2.93940138186073,5.973176548757855,6.411966211006567,0.7975468986151005,0.8844921854440926
20hc010m_1.6384_40ka010d_-1.6384.wav,6.176778780826941,8.913391966132668,3.308296845652784,3.2766493315161638,4.706506607129038,3.3315683328695327,4.6416305461331,3.3028435166262677,4.561631265312642,3.2191996990296317,4.54650804548812,3.1642806976762623,4.611384106484056,3.193005513919528,4.6913833873045165,1.648586856181954,1.0584748100296977,5.593980114628845,1.897781764950532,4.950179340270685,0.6358554718140446,1.1191172139754857,0.98755077380484
02ec0213_0.78627_20oa0113_-0.78627.wav,9.294174792225329,7.011948094523469,3.7628537372384407,4.496319072751954,3.6235096820225716,4.558321663014748,3.681653287008022,4.639676797131154,3.65702927123273,4.6590293409847625,3.574261650471988,4.5970267507219695,3.5161180454865377,4.515671616605566,3.54074206126183,1.1616833394585848,3.188366407261635,3.2695463451878233,2.3630728177977973,6.575860259380045,1.7468899364205384,2.4496207155908163,0.4967560020624286
02ac020z_0.39811_40nc020r_-0.39811.wav,6.692612825912911,7.3074309714854,3.6161192867974816,3.189733942254637,3.681805664926799,3.1961703591024504,3.7565289714526826,3.264100849232544,3.788316524216072,3.325594922514824,3.7453807704535778,3.3191585056670108,3.670657463927694,3.251228015536917,3.6388699111643033,1.4443525565822348,4.13278703314088,0.6223211101712139,1.1067948145598963,5.486821952463542,4.697574149366252,3.2260414200734457,0.5109511301826265
012a0108_2.4679_023o0316_-2.4679.wav,5.76603740091336,6.6162941946738245,3.670134184144733,3.0840935264624303,3.1674877582384333,3.0546591627767583,3.0985050195683885,2.9802011768230408,3.0895045569293886,2.935177554554995,3.1494868329604335,2.9646119182406667,3.2184695716304774,3.0390699041943843,3.2274700342694773,1.651286012364408,3.176148624151121,1.4519934301273847,3.2098814697615636,5.472073399245864,5.510445148574828,3.336924168450359,0.5783283556117199
01to030t_1.0846_019a010z_-1.0846.wav,8.776540970591682,5.902175582551057,3.2193978401540555,4.1504170382465455,2.806624396847288,4.116867643320344,2.8792497236974004,4.162988323867586,2.9446170154101443,4.242658399341034,2.9373589802727764,4.276207794267236,2.864733653422664,4.230087113719994,2.7993663617099203,0.901694403544195,6.284839556009739,0.5646827794938627,2.2567493736603472,1.1954297029507335,3.9031372503804236,0.3088590412317944,0.5793376175175649
01vo0301_0.87121_018o030i_-0.87121.wav,8.586221815740451,9.26664920731298,3.8623440785474457,4.32289438870988,4.7620653937572985,4.392006529353612,4.7911946233324345,4.451789252480213,4.745906368612609,4.442459834963085,4.671488884317644,4.373347694319353,4.642359654742508,4.3135649711927515,4.687647909462336,0.9022874706727959,4.202558328003532,7.8349555073919195,1.1503984221187402,2.5519175341000433,6.860938540335223,1.8741334180543188,0.20968495735891826
028o030d_2.3669_20pc010l_-2.3669.wav,5.023618072077913,8.424108523020433,3.196639654094469,2.476767067016268,4.390889331517683,2.495860947407896,4.463418110161681,2.5682196524148715,4.483146714007709,2.6214844770302186,4.430346539209737,2.6023905966385894,4.357817760565739,2.5300318916316145,4.338089156719712,1.0739768358653698,4.2273645509151665,6.217769304356173,1.7736442144765947,0.6435401661816368,7.430924754491238,2.4187857905138297,0.8275600856525054
408o030o_2.0366_20qc0106_-2.0366.wav,6.002611958436526,6.714147402346888,3.9469807498359977,3.176961652569932,3.4378413322041266,3.244084094882583,3.4043812404830205,3.2486680265954733,3.3295214544156555,3.186129515995712,3.288121760069397,3.119007073683061,3.321581851790504,3.1144231419701707,3.396441637857869,1.3074255902895249,2.08861306055088,6.309582289337752,2.0789233874552235,2.2686412792002173,5.458390284960143,0.2536245457266654,0.5274877906112188
01jc020c_0.5982_024c020t_-0.5982.wav,6.6747610582517325,9.16287827430148,3.3652735431625165,3.1365883457827755,4.6407522029353165,3.211587949048582,4.640996149592854,3.2492990146840803,4.576166561219679,3.2120104770537723,4.511093026188968,3.1370108737879665,4.5108490795314315,3.0992998081524683,4.575678667904605,1.1317887015062498,3.658069574409841,2.50644524231455,0.03662599523583374,0.007744637292219932,5.916808705934352,2.066257160476381,0.2172769639898952
20kc010n_0.11278_40fa010q_-0.11278.wav,7.985056931517918,5.537518800644212,3.4596580876215213,3.8416309907252773,2.775067552401725,3.8523063073255295,2.8493039155634823,3.9219345420083065,2.8771770017750997,3.9808874600908286,2.830813724824959,3.970212143490575,2.7565773616632017,3.9005839088077985,2.728704275451585,1.388089529263339,4.027976455498975,0.9771292860100949,0.9733139758078726,2.8768513561285087,1.049891519216072,2.906370271610775,0.5647852041677061
016c020h_0.81394_40ma0101_-0.81394.wav,9.984220892373708,6.151502985902113,3.7437446007185904,4.954477737656464,3.0580800179277814,5.028969855172644,3.049366555472728,5.058669834089736,2.9804977580944936,5.013877695490648,2.9203424231713124,4.939385577974468,2.929055885626365,4.909685599057376,2.9979246830046,0.9186678643050079,0.22020869147310115,2.275234728379718,2.0868584735093285,5.365244410675465,3.3968601769560705,1.8645186872334805,0.5485111942474735
20io010i_0.88003_01qa010t_-0.88003.wav,9.434342662406117,9.839005665403755,3.498847716397801,4.868252823897745,4.893276976595055,4.805470846676752,4.852247434357506,4.738547232182891,4.886103450411926,4.734405594910023,4.960989008703897,4.797187572131016,5.002018550941447,4.864111186624876,4.968162534887027,1.0452505833041008,2.1508313910465064,1.5544695753128317,0.8218590862502856,2.808993303164909,5.278232699484354,3.1172143074237297,0.6224345837296507
20ea0101_1.7086_01fo0315_-1.7086.wav,7.909720601128909,6.416343067143862,3.5845019043467623,4.042311674570408,3.378834127076465,4.040013185762429,3.303869355688835,3.9739425449478594,3.268377519693044,3.910170392941269,3.307850455084884,3.912468881749248,3.382815226472513,3.9785395225638176,3.4183070624683034,1.5723755933483126,0.6617053628443038,2.627503777402023,3.515512551869021,1.9278270639461506,3.335487277064523,3.5090442827988473,0.8521927693648349
403o030r_1.8807_20ca010b_-1.8807.wav,6.554615533997477,9.554931369934273,3.027450785231249,3.241754685724297,4.724508574419797,3.2876741450724998,4.7838078429917505,3.3619885477557485,4.773690058954139,3.3903834910907964,4.704273006344571,3.3444640317425938,4.6449737377726175,3.2701496290593446,4.65509152181023,1.199899866309969,1.6309180663510783,0.2604995469554435,1.5531887884282158,2.5565171115960514,5.263550869616851,2.3971373980781134,0.255167538328398
20ha0113_1.9943_017o030u_-1.9943.wav,6.245294055908077,5.6016112305196595,3.411299691463986,3.3049776507263693,2.5914293029886597,3.232629493416532,2.5716620539673367,3.1793364749462145,2.624433771603988,3.1983916137857347,2.6969727382619606,3.2707397710955717,2.716739987283284,3.324032789565889,2.6639682696466327,1.7567419168214993,0.041142761828457025,5.574091074437916,1.5825698315311305,5.745681702019975,2.8753106325911055,0.10627019913169439,0.7501629548276975
01bo030q_0.11999_01ca010t_-0.11999.wav,8.033441936410812,5.368305257185076,3.685141728003428,4.067269613823166,2.453285247587811,4.071874624694482,2.5331525993335338,4.143344285674924,2.5690982188071327,4.210208935784049,2.5251764865350084,4.205603924912733,2.445309134789285,4.134134263932292,2.409363515315686,1.7564900560760257,2.3554717957992417,4.977340195254127,0.5372214445471383,3.830933248826927,0.421686422279969,0.8849438238051354,0.535720031677978
